uuid,z1,z2
e10a1c00-2257-4b81-9da9-30b94a13ca95,0.48990956,0.5099523
e10a8f17-3d1c-4b76-806f-15b66eb7eee1,0.51410055,0.102381036
e10c2b05-52c4-406d-8041-a5c17ac3f9e2,0.5044185,0.4821282
e10d3766-f41a-40a2-b2ea-b7e35337129f,0.4874391,0.42303476
e10f6306-9048-44c8-bb65-28e07eb0735d,0.69162786,0.62205684
e1115468-c505-49f3-bf99-b88d7b4b915a,0.8288995,0.62019545
e1150f77-b661-488d-b803-307e07a12212,0.48598355,0.394917
e115d25b-14df-4a85-98e9-0f566ca75cbb,0.9163141,0.5019901
e117b22e-f533-41e9-baea-f601b2a5dcfe,0.8895315,0.6275732
e1182b29-7695-485b-904d-bb197b2968e1,0.92770326,0.47257662
e1186618-b2f9-4090-bbbd-d83048dd0afc,0.8670462,0.88223857
e11aacd1-7ad7-4109-93eb-10f0f5177acd,0.85661733,0.5889553
e11b3617-0a85-4909-9156-180eb6cb08a7,0.34826586,0.34544381
e11c9761-b5e2-44f3-981a-d4e0ee955dd4,0.31760386,0.31980702
e11dab8e-bdb9-4c81-a6be-4e58807ea607,0.71717364,0.6654657
e123fed5-dbad-475d-a6f2-e07a50b5a752,0.84788966,0.3857013
e1259a47-a06b-4f26-9dc0-49fc36ecf929,0.8882095,0.2678506
e125b56a-bc58-4dcc-998f-c06bd445c23a,0.83249134,0.4013003
e12616b3-5dbb-4d57-a80f-e38e7a2e5161,0.7489248,0.24116017
e12cda2d-6b28-4664-a032-13999e79a3cf,0.89978915,0.5007812
e12df9e7-0dba-48fc-ab25-032c984292d2,0.89785945,0.7264842
e1304dc6-f2e9-4500-a5c3-716ea2cee560,0.68117476,0.18699452
e131f820-57b7-4f24-9233-965e02dd358f,0.857153,0.5533556
e132e515-7077-4ff7-b65c-a75a13f3104f,0.8582657,0.60647404
e133c002-c6d4-468d-aced-0b33b9754950,0.733753,0.114734516
e1346659-9adc-4e90-a841-f8e4a7db2bd5,0.87962604,0.62446713
e13ad0d1-9916-4364-8b73-7212bb2f6d65,0.711908,0.16655892
e13f14bc-fe29-4a3c-a926-0d463114d898,0.68362933,0.78079414
e13f7df8-43be-4ab1-a94a-3d094e66ee59,0.92906165,0.5783399
e140d0b6-857d-4a86-88e0-ff31e66fa499,0.8086115,0.1925811
e140e069-22d2-423d-8712-a8d2dc2b0493,0.78622806,0.5053998
e1417098-2ffd-4980-9f70-579a37efe3e6,0.40416813,0.25078773
e14207c8-4f41-4cf4-85fa-6315b06a32f3,0.48531017,0.047448657
e1426385-4662-49e3-bbba-2d5bff95a1dc,0.7642086,0.6185214
e143bb18-cbe9-41b2-9ec8-6f904a73080c,0.7743464,0.8041111
e1440fab-c9d7-45e2-b9fe-294a3ecc1412,0.7985134,0.59670043
e1461b97-25c2-41ae-99c3-012d43581c6a,0.28733888,0.15395531
e14d57a5-73e7-47be-90c9-838b88d815fb,0.81584793,0.48038796
e14fe143-e32a-4d28-a361-2e79f4c16b63,0.9448024,0.6677678
e15272f1-22c7-4631-b134-d5529f59a439,0.6298921,0.35268292
e1532366-c0fa-402f-9aa7-ee97a4d7b26c,0.8637711,0.3598836
e153dfaf-1e70-47db-aa49-c1845b0b04c3,0.25377932,0.3433185
e15500db-d6de-4002-8501-c65537b12e0d,0.8723634,0.4160629
e15515b1-70a4-4ee1-be03-7f8d1352c172,0.6327353,0.32046133
e155269a-eb74-4473-b4e8-085ba4cddad0,0.6984357,0.6234104
e15af930-802e-4fe6-9dad-48db31bd516c,0.29281288,0.47291484
e15b6e1a-8c81-4738-8d69-48a296842883,0.83618385,0.58207536
e15bd9a4-9436-432a-8df9-0162c1a2ca33,0.40836242,0.6767463
e15d12b7-6305-46d0-b959-d070ed363f17,0.8097181,0.55032974
e16139c7-2cf9-4fea-8003-1b5c8367eecb,0.82912356,0.70934826
e161ef4d-c154-44d4-ae71-5682bfe9e472,0.7327112,0.7788286
e16240cb-5fb6-4e7c-88dd-f8c8dd60d87d,0.7559971,0.47177842
e16259db-099a-466c-8b67-d67a71a477bf,0.87122715,0.51882887
e166d0a6-2f63-45b9-b0b3-3fed04fc67d9,0.3274411,0.63645333
e167a6ab-0e7e-4a6b-9731-371f314d1345,0.7644237,0.5234534
e1688b0e-df4b-445e-95f2-413a3742742b,0.78318316,0.6995183
e16b0c6a-97d3-4a70-8e3d-750b551ce0c1,0.7517044,0.6768323
e16e89cb-fadc-474c-a71f-aa8614a9fcde,0.85480523,0.56303364
e1725743-ee6b-4725-8eac-14272eadad28,0.3653664,0.46683335
e17359db-1d4c-4753-838d-360323c276e5,0.67360497,0.64261436
e173796e-c190-4bc9-be28-1f2b094e9c2e,0.53815347,0.45987397
e173d97b-1531-412f-aedc-68bdb2af1fb1,0.3939052,0.2712456
e1757cdd-358b-452f-8ba0-bab0366ad3ec,0.1619065,0.23763797
e1758421-bb58-42fd-bd65-915a4ebbc422,0.7429987,0.6598843
e179dd9c-6a2e-4a7c-830f-ba96ba71d1e0,0.7917828,0.4894595
e17da6cb-6e5f-4fc2-8b1e-0a3a7d472030,0.78500086,0.6268976
e17fd7a4-a5c5-40dc-9aa6-df075608544a,0.7704912,0.55219406
e180f111-280e-452b-9d5e-61de586ee6ef,0.715376,0.70175457
e1820609-ec90-4091-ac94-125d6e22857b,0.78323054,0.5685463
e185d1a8-a87b-4372-b801-931018c7febe,0.69164044,0.3146893
e1867098-5ad9-48a5-ad4a-23f537aa2e9d,0.82735026,0.6364853
e18815aa-3caa-4240-9ae1-b835624dd8da,0.7074941,0.53662264
e188697e-c777-40d2-9c86-07bc9519d8cf,0.7979225,0.23202896
e18c7e3e-1bfb-459d-b6d9-195d66457101,0.31385937,0.42640707
e18d85f2-f452-450d-a2ec-7dbc5d81ef63,0.66980034,0.63731354
e18e69d2-27aa-4410-a4af-182dcd8d4e9c,0.27483273,0.48425895
e18fddb1-2630-437f-a0a1-10d88a75532d,0.7698372,0.67828864
e19097f4-31a8-4af9-ba59-f401a6d80ae0,0.60086834,0.51916677
e1916163-b35a-4aa9-b27b-f190006dbf6d,0.5219667,0.42567766
e1923b08-cdec-4330-8d9f-a0e6404dc1a8,0.8464992,0.22020477
e192895b-9bdd-400a-985d-414fac82b2db,0.86529267,0.85830855
e195a615-df44-45da-836b-467ea1ffb144,0.6294057,0.34920648
e195a68a-805a-4ce7-a37b-d017a6c61a54,0.85329115,0.5810973
e1965262-1e69-4e2c-ba74-a827923e8234,0.76012284,0.47849646
e1980541-fa01-477a-b68a-f8d0f6ddf432,0.097156934,0.23469868
e199c2ae-5a13-4a86-9c15-9241b8ce2011,0.8401731,0.75256616
e19ab88f-ec9b-4c2e-9476-a8ee29ac730c,0.62936616,0.45699596
e19d435a-23c5-438c-b4b8-6a37fb25eb9d,0.68478996,0.17252177
e19e637c-ee74-4ba4-978b-eb9af323ab33,0.8143985,0.5151108
e19e67fd-62a0-44d7-bc28-fd699c25ba47,0.63100684,0.18713103
e19ee2ae-14fd-4d58-95f2-9dfa91d6b422,0.55949587,0.44927886
e1a2c941-0360-4355-b568-3f20c98d3b9b,0.66168857,0.62513465
e1a2f839-9117-4efd-9bff-b5116aa4d885,0.6065224,0.110730074
e1a3f820-39af-49ec-9070-aa7bec4bf3d6,0.6523776,0.58068967
e1a48ebd-1c4f-492f-83f1-a88e1bccd905,0.76910377,0.6405536
e1a66ecb-fbca-40fc-8ed0-cdc6e3e5da0d,0.50017065,0.66548026
e1a9df58-1fc9-4b85-b686-411e73baae96,0.85241085,0.35351127
e1aa47a2-bf92-466c-8ea3-0a44ade25e9f,0.7162995,0.46483356
e1ab0d9c-b696-41bf-bc6c-d9445e42dedf,0.8920892,0.50056255
e1abb4e8-9448-4f22-9f24-be60a990a368,0.2643483,0.07401937
e1ac0bc1-7f88-48cc-b81d-db289bc29bc6,0.83772415,0.51496077
e1ad20f1-03d0-476c-bdd4-ecaa2ec90d2d,0.7279395,0.32730317
e1ad246d-6779-43b2-b3dd-0079457fe8fc,0.10047523,0.28905842
e1ad3cec-9d1e-475e-955e-7e5294ce3569,0.7790492,0.8179402
e1ae373c-0e3a-49e1-9de0-4c21f98bfd7a,0.69871545,0.13515867
e1af61d7-5f00-40eb-995d-efa7b9915bb0,0.84601694,0.3150308
e1afd2c4-41a2-4c24-9028-0f803bfe3d4e,0.82768786,0.5893324
e1b20394-3e26-433c-98c1-ff0d046b8366,0.7928317,0.25810716
e1b208f5-7e2c-4114-a113-fd47586d9c55,0.96672136,0.68225914
e1b44524-dbbd-45c3-b5eb-941519401684,0.50616163,0.47103405
e1b51070-6831-4daf-bd34-883b7954cac0,0.8388693,0.3627834
e1b6b355-4886-43a2-ab52-e4b1d7d12a1e,0.40442464,0.54780084
e1b7c463-b07f-470f-b19c-d5d2fef0d61d,0.27621984,0.6400694
e1b7cc48-3f5b-45d3-8fe1-0afdcf17ff64,0.94342494,0.54940724
e1b8044d-8063-48af-a188-f540f907b734,0.90835285,0.53396463
e1b86ca9-784c-4cd6-9251-548c4fb59047,0.3146433,0.5504903
e1ba63cd-e7f6-4aca-8080-9c1a3cb2c58f,0.3850008,0.5286805
e1bb5520-f5eb-4923-9f35-3ae707a4cd8a,0.79517996,0.4453706
e1c07e3c-1262-4747-8406-c3e8ab9925c0,0.5790789,0.1330269
e1c2bc38-a77f-4f41-87bb-7088d48bc249,0.6588863,0.47718298
e1c30492-c298-4295-a53a-0eac0144fc96,0.7313062,0.76648325
e1c485cc-ede5-48fa-9a9d-25a927e6054a,0.7114603,0.14323281
e1c4a4f9-a455-4169-a9d0-8535c6f54639,0.48091477,0.12414441
e1c4e13d-e2d4-4122-86ab-67525f777b05,0.75405943,0.16529962
e1c5898f-0cdb-4fee-a5ad-37d215a5de18,0.8375845,0.29201236
e1c60298-f9ed-4c01-945a-cf3c599a34f4,0.6952375,0.31491017
e1c6e89f-a8ab-425c-a09d-64195cfe5a8e,0.745484,0.7882839
e1c7de71-e70b-4662-bd99-9fbf940a9280,0.18070509,0.5227714
e1c842a4-4c65-476f-8754-306d5e9982b9,0.32717615,0.3466422
e1c96d6e-b4c8-49f2-a992-b680ad6b57ef,0.87266797,0.6632718
e1cb49e1-01ef-42f0-a93b-e63c75972353,0.8643811,0.6572612
e1cc52ac-b491-4cad-a99c-c9d7b3eb28c4,0.6479193,0.14791054
e1d070db-fcef-4a93-a97a-9577f413afc3,0.71426797,0.44093627
e1d14013-74b4-4077-9280-bc8602626360,0.3398246,0.45983294
e1d1616d-3253-4696-b255-8dc68697fec2,0.9007947,0.50226283
e1d1dd34-a0de-4ef0-8331-8218e63d858c,0.9048237,0.5567831
e1d20c73-77d2-4acf-bfb2-ac6b066966f0,0.7944127,0.5896898
e1d221f0-5f27-4dee-a376-66f7a19eaec6,0.86088943,0.6848546
e1d34987-7238-40bf-8569-5df91a95ce72,0.81208557,0.50611925
e1d5d2a7-477d-4136-a60f-bdc430130948,0.7919263,0.1636617
e1d674b6-200f-4ba6-a471-4754ffdcb14f,0.87146896,0.6325658
e1d74f8b-63aa-4ffa-bb55-36475d996e9a,0.711318,0.5076304
e1db5252-3e81-4279-8ea5-a49f8956926b,0.65183264,0.095006146
e1dbbb17-594a-4c07-b949-ea33021a13f5,0.69790375,0.5073598
e1dd91ca-f8dc-421a-a6a3-b31fa8d1de54,0.1199399,0.260927
e1df1c51-a6db-44b9-b0b0-0cf38c0e3507,0.29870316,0.238823
e1e25225-cb8d-40ea-bca5-61c71d5ddb5c,0.50002915,0.38095808
e1e40817-f4a2-4a2a-b3a4-72a9f381b1ec,0.8986363,0.4758072
e1e46f48-03ba-4edd-b9da-ae50752d1a4f,0.63811266,0.6576899
e1e47e49-1f40-493b-affc-035e36970340,0.4998336,0.36088708
e1e6db3b-f1b1-4b55-8f2d-d0f06567b752,0.80352277,0.37307796
e1e6e0fc-6aff-4f22-8782-f14a23b769cf,0.8918225,0.580026
e1e7b375-9dde-4915-9eb1-bb2f99e63868,0.8217443,0.40940207
e1e92604-378e-46ca-a9b6-6182ff87962f,0.76544434,0.58791006
e1ee1c8c-be01-4c27-b5de-c6ff497befac,0.7521328,0.17873436
e1f22c10-f6b5-4711-9964-462d292fc5c2,0.8883034,0.70701736
e1f2e0f3-8aa4-45f8-a474-df47966884cb,0.8258909,0.5813037
e1f45c57-70eb-438b-8322-834b68aa59d6,0.7949326,0.52527577
e1f51465-1e09-42fb-afb3-f807d799856e,0.644642,0.13748614
e1f6ce0b-d7a5-4639-aebc-97756e6e6fd6,0.72044855,0.6675288
e1f852ec-2ebf-4f97-919b-f8b956aa0211,0.58053386,0.19581234
e1f8bdb5-bbde-4aab-b065-65f625d6c701,0.5481263,0.39743692
e1faef2b-19d9-4fa4-899e-a5dfdf98fc7b,0.68368423,0.39508486
e1fdd773-cc19-4388-8791-a0879898565d,0.6857451,0.46119195
e1ffc99e-24e0-432b-ab00-dd16b53ae6c5,0.82922256,0.6821941
e200cbf1-c72a-4633-9fa9-78c7a33e5a70,0.91592234,0.5347272
e2016344-dc08-4843-8931-1aa75cc7f366,0.83467454,0.36529014
e202f22c-2b51-4267-ab83-d5b527837a30,0.76575553,0.6632732
e203b938-9c98-46d4-bada-0a9089db97a9,0.86758035,0.56939167
e2040b8a-90a9-4f88-98bd-bd6ef35150f5,0.87108916,0.5268396
e205939f-af78-4327-a1e8-d8103877c1b3,0.7753923,0.24365403
e207b0c1-4c44-47a8-94db-737955e5aeea,0.7807163,0.52548546
e209808b-f9da-4459-aef1-f1f5b4a0746b,0.82160497,0.6199672
e209a307-7985-452f-b35b-aeffe2496e9f,0.70845735,0.60779095
e20a998c-9850-4dd5-a798-08e33aa5f27f,0.20457457,0.5878068
e20e5026-2e46-4711-bfbb-72d1e45a2a38,0.7560531,0.65471274
e20f88d6-ca9b-4acc-b7f4-308a21d71795,0.91134316,0.5986469
e214236a-808f-4804-802f-830a91c21523,0.8964527,0.515123
e2161ac1-c8d0-40a0-96dc-cf7961e5be79,0.816445,0.78472394
e2170ed7-f4e3-4d05-81d8-aa166bd98033,0.96796036,0.44895336
e217208c-67f1-458c-bcb0-0a63843a8a16,0.68816507,0.260903
e219078f-c9ff-4c43-afcd-b81502c0eb89,0.40279588,0.6280591
e21a7703-b354-470e-a19f-c45636de881b,0.68839836,0.27736586
e21bac1b-813f-490e-bc36-5c06dc9e3721,0.8999126,0.42016268
e220372d-ecd1-491a-a6ec-1a75a22a7d4b,0.5883289,0.28637677
e221a711-5562-4c71-986c-702e8aaa5f47,0.7284682,0.5271648
e221e805-bfb7-42b9-a21b-0e9dca050d9f,0.79371935,0.55607104
e225ad89-585a-4737-a6f8-a9dfcee5c590,0.6205912,0.76769596
e225fc90-fead-4a92-b220-6ef5379b72d8,0.23647599,0.14098641
e226881d-e2ce-4041-9f3f-fd81fa963459,0.8954115,0.55792713
e2271962-4fcc-4af9-9a65-1bc5f891cfbc,0.581499,0.38412404
e2278e1c-3152-4314-8236-da085f460882,0.6054024,0.23463668
e228a150-ea41-4b3c-b43b-58108bf087a6,0.646348,0.3334438
e22a70a9-e20f-4e16-a588-c0c47c61f698,0.5045399,0.7718775
e22f5cea-a2bd-4b12-b062-8a0e5ec19190,0.77557814,0.6667099
e22f6221-00ab-4845-af21-c7f9d24d09ae,0.7927538,0.38277248
e230ea31-c899-4d2c-832b-85b0073db6f7,0.20487626,0.37058163
e2329bf1-75dc-4666-a9c0-7fa9a28801d5,0.8067841,0.8353698
e2337b67-cc48-4231-8056-ad2ac29ef56b,0.75181484,0.49307537
e23389c8-31d8-4016-8887-03150b3c016b,0.85812366,0.53028756
e233b9f1-eee9-4676-8a31-d823775564ed,0.7535757,0.14882304
e234171a-6098-496b-b974-7bd9da64b848,0.9063031,0.35255212
e235b87f-52a4-44cf-ad54-427566650213,0.78023016,0.4683455
e235ee0b-2b93-46e1-80e5-9d26eb76bdb1,0.83894753,0.21074848
e2362c68-aaef-444c-8de7-a57142d024b0,0.6810308,0.5926576
e236cb95-c236-45d5-9b60-c63f4b8fd140,0.8229014,0.170177
e237d623-70a5-4b76-8b5c-41c14059ccbe,0.8043274,0.77805454
e237fc6c-a983-4608-b976-8cb3a0e505e5,0.18033351,0.2654767
e238223f-b78b-4d5a-8e0b-a1fc4e5212f1,0.7416824,0.7464771
e23872b7-1cc4-431e-ac32-5aa445de2231,0.85699016,0.66858876
e238f4ac-5e85-438d-ad11-45ff437b6015,0.8028541,0.91412723
e23979ae-d997-4118-b683-ac0a512eed5c,0.7115327,0.4617515
e239f966-7e85-4192-8a44-037be7746b1d,0.85249406,0.39908707
e23b13f1-4447-44fe-b013-f0a1469a999b,0.81327784,0.7094503
e23b3346-4fce-46ff-8221-d9377f565dae,0.7445035,0.5752708
e23cb42a-c789-4ef5-bcdd-7a84ac7dfcfa,0.8239962,0.5705198
e23cc5a4-1ff2-401e-8957-afab972adb76,0.4732161,0.55671823
e23e0d5e-b940-44e6-80e0-36b294832c44,0.38230252,0.3206004
e23e2549-eaae-42dd-9beb-14aa793eed68,0.5388677,0.49222332
e240c2bb-b130-49e3-957a-254afea8eb05,0.8550669,0.49532133
e244f176-250f-4355-9951-3cb1bc635be3,0.7018698,0.2875523
e24647c8-637f-466f-b56f-32aeaec25060,0.56785005,0.12692364
e24687a7-0244-41fd-a1ae-01669bd6ab27,0.78347135,0.56592184
e246ba55-087d-4267-8f56-fc19561c2f03,0.7966072,0.5138352
e247618e-bb3c-4204-afc8-6a23c07aeb9b,0.9094383,0.6700852
e247e953-648c-4a4a-b4b9-5a6d69e32aaa,0.79803836,0.3006069
e249f65f-4a87-4010-b4d1-eb5870567cfb,0.7870318,0.61933595
e24a2902-d589-4c82-b5fc-5d3cc6489fcf,0.81337124,0.27907202
e24b8b32-e8e0-4016-894e-17e5b1ef76da,0.93414855,0.51910615
e24cbf17-ba4d-496e-8ad1-175f7d612c91,0.9414052,0.6423057
e24e54cd-18ca-46ca-b5b3-508eeb807866,0.6589254,0.097200006
e24f44e7-5321-464f-a02c-a6e013dd5ef0,0.8829166,0.5100195
e24ff156-089f-4ae7-95fb-328eca6e699e,0.4303477,0.40510133
e2510a30-634c-4291-8126-fa144ae10e5b,0.7877739,0.584664
e251cd1a-c0fb-4914-ae18-da8608095d04,0.5242135,0.3360608
e2543407-bbe6-43a5-83bb-36c41ce72051,0.681763,0.231599
e258d1bc-430a-4c56-9ca4-efa071fc4320,0.41210857,0.12901111
e25ad767-28c6-42a9-8c9e-70e321756cc7,0.80336726,0.2568834
e25c9b5b-57a9-447f-bed4-0771fdb4a2c9,0.8786916,0.75509524
e25ddf77-3c18-4bf3-beab-4e87cbb291ff,0.4926155,0.77611345
e25e1d8a-f061-4dfe-aa56-615b7ce0276f,0.66311073,0.15185644
e25e5ad0-1f0f-4e5c-a497-2a95b8f9ffef,0.8459861,0.5907
e26177fa-5e66-4486-94a2-0e8951b35b40,0.68906057,0.32632473
e264a8ac-dc2d-45ff-8ce7-d883045d5c12,0.85421145,0.75736314
e2679df0-314c-47b1-a5bf-4aba28488f76,0.2651613,0.20951715
e267efd0-83c0-4e13-996e-9c811a6e6680,0.15047136,0.3144198
e26abce3-f5bf-4142-adb3-0c4bfcbd15d2,0.8223463,0.43626487
e26c6ac1-8aa3-49c0-99df-1f49b1975784,0.63175315,0.4417355
e26f70ca-3878-42bc-8766-f70bcccbc1a2,0.6472513,0.20692506
e270999d-0207-4bad-bfbb-62d0b8344fe4,0.7270378,0.7140029
e2728a74-1aff-4003-9593-287b21955bde,0.8391329,0.3284396
e272b0e1-dcd6-41e5-9695-7596afcf81a2,0.85289913,0.5269428
e27312e3-1c73-42ea-b3ca-646c3769daed,0.8075632,0.5870892
e27401ee-e70a-445c-92ad-d1c9d854c15d,0.2192616,0.4132275
e2747c09-94d0-4bfd-9e0e-c47afd2da744,0.8340626,0.50319743
e27530eb-3a28-491b-bf21-711bc8e3b5d6,0.60170346,0.47200152
e2760d22-bb66-45bb-b5da-f1adf58d0c24,0.69050163,0.3451951
e2779821-df78-47da-912f-b5971c23dc53,0.89022046,0.28184703
e2787fa5-98fb-4811-b54a-785f0adfa041,0.91930467,0.43585512
e2797d55-1459-4bb6-85aa-a901eb52e2cd,0.1597845,0.51393396
e27c8298-39c1-4b6d-a82e-64d102f44876,0.54307306,0.43597165
e27d405d-1470-486a-894c-f4a042b9b990,0.58319706,0.45751476
e27e5e6c-c2d5-42be-bdbd-8724418559ac,0.76039475,0.14133075
e27ef828-b371-441a-aedf-63391d4a5423,0.6895383,0.24412134
e2835fda-7d1f-4d93-bedb-d525ad6416f0,0.8967722,0.5152226
e28466c5-51ea-4f5c-8d25-c64da55994f3,0.71053904,0.24899702
e287ba64-daa4-439f-ae51-895531727952,0.692043,0.64802086
e287c38d-2e76-4253-8174-3788ac27b6b3,0.5719437,0.39020205
e2882e1a-24a5-4189-97e7-7bfb2cefdd17,0.7784476,0.6052809
e28a0fd6-67a5-409c-8484-ce4542354714,0.30276453,0.48490348
e28a8c63-7a17-487b-830e-bbcb043254e2,0.35647812,0.14669438
e28bb56e-246f-4763-ae9e-efff41437eb7,0.86688143,0.45650104
e28cfc62-04ca-4b0a-9ed2-8dae5905034c,0.798823,0.40809828
e292ed78-bb24-498a-98a4-4493559df614,0.85798395,0.7109238
e29597b0-ac37-4028-a7f6-b4c6e662a697,0.7506406,0.33687863
e29623ba-1dc6-4ba4-9e1d-4aae89a6f756,0.92028034,0.554861
e297ed16-962c-4b89-957e-46ab12907c7d,0.7644394,0.16116421
e2981ab3-3d9d-4e4d-a003-8142d281f3a5,0.68870986,0.56872255
e298a631-4c5e-4113-9c7b-81b5e7accba8,0.33499148,0.5058584
e29afdc5-fca6-43a7-b985-6dee35ef562e,0.91227216,0.54770595
e29b01a4-a94d-4ba4-85b8-a354e83fe31e,0.66218364,0.6916859
e29d8890-5929-4f02-8727-4906eaf0426d,0.87250763,0.5180617
e29dbb3c-02a8-4040-89fd-c5a0f30678e8,0.7198487,0.2562248
e29eb6b2-52d5-4b8f-aab2-282ead05912b,0.4757668,0.1697414
e29ebbb2-e46b-48fa-bb98-88ef1e50e268,0.38661978,0.54635406
e29ef7a4-51be-4e1c-b4b9-4b5775663c43,0.86301196,0.51571786
e29efe88-b75b-4d4b-b14b-ae7f7d580b74,0.84223396,0.60144347
e2a01eff-44cc-4b28-b216-2ab5902c06ac,0.5422504,0.37075883
e2a251f3-f0ed-461a-a639-070c9c83c4f9,0.8635911,0.49770814
e2a447af-176b-468d-9bab-4e3ac87165a4,0.8221348,0.46402362
e2a44c51-68db-46a9-84af-6b6e02cd1f0d,0.63878185,0.6184139
e2a62ef8-2a57-4781-9c99-e8c50baec4cf,0.37468678,0.6120446
e2a766ae-a1cd-4321-be08-07547ee7e41b,0.10111309,0.5058296
e2a7bd61-2507-4714-b2c2-c4925da76082,0.53992105,0.52886146
e2aacf3d-4f2a-4903-b846-fdec2d51a13f,0.83217674,0.57129925
e2ae99c1-7ae8-4af2-b22f-f516deabc7c4,0.8374336,0.51429814
e2aec1be-6ea8-49f3-a720-77a5234fcfb1,0.2607734,0.49568194
e2af8651-88dc-4c07-b025-573893850bfb,0.47682086,0.4829541
e2afdb6f-fa48-49b9-baa7-a27fa652599c,0.32230338,0.7221627
e2afef04-8895-4037-9262-9d0d76e8b9e7,0.6909368,0.5393508
e2b072cb-d45e-4136-b6bc-107361e0dc52,0.70594347,0.49129838
e2b0fd5e-90d3-475e-a628-9b388eebcf1a,0.9135517,0.37567705
e2b2c751-f76d-4471-ab3f-643ac4158f4e,0.82696784,0.5827052
e2b2db4f-8080-4018-a213-c874498329d2,0.861782,0.6564338
e2b73114-8110-417d-b5d0-fe9d4ded2ffb,0.44336545,0.27412215
e2b97cdd-9424-496c-8242-698d6d8b996b,0.42369512,0.5581229
e2b9bf84-723b-4dfe-a307-32829105a197,0.21305336,0.44989556
e2baa830-6d96-402f-b767-7ee137eca99f,0.36151996,0.22170438
e2bb8346-da36-474e-a3a6-c94ab0c522ee,0.76994514,0.26153988
e2bbc94d-ef06-4357-b9c9-8c70e9bca940,0.49032637,0.36292577
e2bd5345-bbaf-47d0-ab0f-5e2cb7dc4c09,0.71583503,0.5779163
e2be0a5f-b2fb-4189-b68c-401aa9d0de91,0.8345506,0.50604975
e2befefc-3cb0-47d2-a1ef-a4933314e03a,0.45490855,0.254265
e2c3ec4b-b3fc-450d-a823-52aeea79b2e1,0.86514986,0.54058284
e2c42cc2-60bb-4eee-bbd8-4b3e2149e74c,0.39879665,0.30263072
e2c44d8f-9e80-4d18-bc3b-3e4222bab2cb,0.7698253,0.5771756
e2c61367-53b7-4f87-bb0f-23c9de894418,0.7079601,0.6211429
e2c6c3e2-adb6-4a0e-8a65-222271f7dcfa,0.7917756,0.6799943
e2c72b5b-d792-44f6-978f-4fe40e70f72c,0.7402967,0.23550135
e2c7e7ab-2fab-4be1-a14f-46012d36ffd4,0.8571399,0.4402399
e2c9922b-1691-46d9-888c-4f0dc3329afc,0.7896067,0.56524223
e2cae3f8-abe0-4875-8f8d-97005bdc876a,0.5281326,0.5376898
e2cdba95-7c3f-4247-9e2a-c70d7ff68339,0.4487318,0.47027045
e2cf4cf2-7618-4c27-88ad-fa8ca5c697ee,0.57013863,0.12776619
e2d22597-914a-4046-9215-62b2b1a73624,0.80407387,0.5216634
e2d3d199-f253-466d-bf31-086c7dc935ec,0.7760921,0.5346555
e2d46813-9362-4b97-b771-7444fb961f01,0.9245976,0.53299
e2d49dbd-77f6-41e3-af79-47f9e41dc4f0,0.7681735,0.5004224
e2d4c8bf-dd54-4170-b5dc-e57b6ea400ee,0.8681072,0.6826302
e2d70506-d25f-4b93-9b42-30f169e29153,0.686774,0.29127184
e2d72ea3-7e88-487a-9d9a-bb7f319c8ca6,0.6917152,0.48846248
e2d817fe-295e-4913-ba3c-8f6787217a4c,0.84847414,0.5833507
e2db25a4-14b3-4b2b-ba98-dbe5e7a85324,0.8048287,0.5963987
e2dc450b-2e4e-406b-9cc6-e35b1819d067,0.61800814,0.1524508
e2dd08b6-b2cc-4de1-8e5d-aa3afce179c7,0.84430474,0.6749851
e2e1cead-0b77-4a23-8608-dea8c6e0d666,0.19198093,0.5098688
e2e389e0-30d9-44cb-8d3e-fb7f4e6d3a8d,0.1710435,0.38468423
e2e3a2a4-264a-440a-b1d3-92a94a711c26,0.6387542,0.40033484
e2e3adde-4b6a-4aa4-9e0f-25e3d829377f,0.7360434,0.31121144
e2e46f85-ce44-4b79-9880-2c135382128a,0.52993953,0.5638952
e2e5fc96-18a0-4f31-936c-1863ddec582a,0.6880399,0.65211314
e2e7851b-38de-4fd2-8187-41a751f5b0ab,0.83622617,0.57740796
e2e844fa-917a-4872-ac3b-bb83736bd8a4,0.6952012,0.51289576
e2e860e2-fb24-44e3-becd-3326fd6cbc01,0.6485166,0.66961336
e2e8e2e4-ab27-49fc-80e1-3cf712b3a198,0.68713266,0.7803586
e2e8e708-ac87-4e81-96ba-f10de9695032,0.87734556,0.55394155
e2ea4852-6b58-411e-a92d-2bcc1f8f2eb6,0.90649086,0.6496305
e2ea72ce-ec52-4d8f-b88b-25d66c2bd921,0.15948781,0.41913795
e2ee3d72-864d-4d4f-ae39-2ec2928fba00,0.6475824,0.29105508
e2ee6e06-704d-4e5c-b8ca-210ec26f480a,0.3289542,0.47959518
e2f00cc2-a0f5-4fea-ba41-846ef4c2a457,0.7828006,0.35081184
e2f45dd7-60b8-40b1-9959-755778e13f7e,0.8644177,0.6653479
e2f4677a-dcc0-43f0-b67a-3d474afa4a5c,0.8590855,0.63252145
e2f89e91-3333-400f-bb14-dd2b42bbea8d,0.7659827,0.602726
e2ff5598-8e30-4913-811d-488d2d86a465,0.8433729,0.5214344
e300cc57-fde1-443e-bd1f-a4a8c336a27d,0.6869659,0.17130074
