id,uuid,ip_hash,sex,age,region,politica,datetime,score,zone
456,4ac09a46-5ff8-4274-a433-2cecb29a51aa,bdb4bbfd53f78f13b1c9df48b588fc3db74d59988e36af9a845f12476d8bfbae19e3d447679ac11fdc91a791915b359a8cfe7ab387e21b094b812bd82ee5b396,Femenino,60,Bogotá D.C.,1,2019-12-06 13:08:43.684296-05,,Ciudad
458,6c6c146a-6428-43b3-9c2e-5085eaba564d,7b8d4d6fc9d134e85a60d68379fe6e0742f6dcc381beed4079e5607dfa928da511f9d75fb482f663ce5460ca5faf80b56f3cc70a14bcd2ca5375237586c5953b,Femenino,58,Bogotá D.C.,5,2019-12-06 13:15:27.70934-05,,Ciudad
461,7a3b2207-5293-4634-b984-e535120287f8,1175560a239a9097e3d31806013ad3c6bc9dab31afe13c5fc9ad595e21f3755d4fea76cccfa4a94e61be7722c3b7d0a49fec4d725bea2f171c53819edbdeabe0,Masculino,30,Bogotá D.C.,5,2019-12-06 13:29:51.498143-05,,Ciudad
463,6d1946ff-1e5b-4459-ad7d-215f6cf7ceb9,cc260341187a2cec7166cced7a519e93f7ef0789073026b333b200a97c0d793f1ca8c69a6b02b03d822e46e42022f91a7a853b11d1106cc0064c28f226da0b8d,Femenino,46,Bogotá D.C.,5,2019-12-06 13:36:48.361339-05,,Ciudad
465,52105dc7-4c87-4c7e-a907-ace40f82ba8a,cebf4593f89822b954dd08813b8b1d10112000d520aaae5d19d87a63058dac9fc3927862663e29ec5492d563e9ee662b25d989763723c2ea26e796171579538f,Femenino,61,Bogotá D.C.,5,2019-12-06 13:48:26.873573-05,,Ciudad
468,69877464-3cfd-452d-87ab-1c4ae412227c,47ac5e7d50bb30f4fea749fa5fec7b3c79dcf72818087fc6efded6707805cdd868351ddef0dc30b95577ae62202dfcbd345ff7cc8f1633bce7f0cf9932de02b0,Masculino,47,Cesar,7,2019-12-06 14:26:25.487661-05,,Ciudad
470,584813c1-aff4-4d12-944b-ac268f479a79,a1bd9bcfa23003cc15b451fdf80672d33938ce942c6b0ff04155616a945ca8b669c55b23f341ea10f0b7d8ed3b6f6686ed87702d42e219b2f2925af1bf580eef,Masculino,30,Bogotá D.C.,3,2019-12-06 14:39:39.315806-05,,Ciudad
471,894a83a0-1691-4a5b-9521-43592dee497a,a999e1b59f41ff5c6e489d5cdc959eb03850c6afdaa06395e32b8f0e74c2d35ee6ed5b8267917dd45f5c7ab8e9c534b797ceb6dc9bf3fa12be234d45bfe9fa1a,Masculino,61,Bogotá D.C.,5,2019-12-06 14:40:04.943689-05,,Ciudad
473,acd94fdb-58bc-460c-a8d3-db9075b082bf,ad08dcdfc80a35abbeb86a491c7b25089610e4441a8895871a8e90269e3c58bec9a5bdbbc8069e9327ee8b5dc6ad3055d5ae624c520be6d108c2f550e8680ad2,Masculino,41,Bogotá D.C.,5,2019-12-06 15:51:27.400517-05,,Ciudad
478,cf62be11-7dd0-4600-9d95-54ebf37d8f4a,86829b21a0abfe6ebcb0a6d4f7730fa5ebb6ff8cd93a734d0cc9b8d0a225f313946be461b94464e839df6621dc447b53948f5220840bbab9bfe9b4f71444cb89,Femenino,58,Tolima,5,2019-12-06 16:30:39.010709-05,,Ciudad
480,7ee53e63-7369-45a9-9685-ca96de09e3c5,29d4b7275507e7f1416d50ca5900c1c0cbbed8f10da3d530a078e91e89a0f194a257ab86025ad808b435d947723fe605982d30af15c8a6a153f962a38649f29b,Masculino,25,Bogotá D.C.,5,2019-12-06 16:37:20.098642-05,,Ciudad
410,f9e359a8-345a-4f6d-bd2c-d6dc8e3232cf,a7ff0797fdd958df6550687e040da58f32ccd9a6be4a93232ae74160ca3713a59bf0cc2515a78626c2c5b4e6e1f6b19babee250e8ddf21a2cddd3f542b019ad8,Femenino,31,Bogotá D.C.,2,2019-12-06 08:31:56.13052-05,,Ciudad
422,77b898a6-de14-4375-b53f-c16ee877acef,ea7a1ad4dd7e11a8da5dc5c96b0595f99c18f24247406bbd0016cf6ef707e291912487a984baa3a1e14a5fd78fdb23e8a48a14d9375e7984db23f31f5877569d,"",54,Cundinamarca,5,2019-12-06 09:17:40.268977-05,,Ciudad
426,e5eea9ad-5d5e-4a15-a930-c2c674f0c32e,0a4b9315e9def923d715c119d01ebc073ed9a371fffa76c8705c0d659c154fa06456c30b5f446a112fd6141285521bdae96a3ee36baee276a663e35d19d37847,Femenino,60,Atlántico,6,2019-12-06 09:48:49.039889-05,,Ciudad
431,7d023d06-22b2-4168-bdaa-caa09e3a5bbc,7f6e844c44ddff01991fb35f554f6e61e7496b3e739e0795fb5abcaf5d52d68b1ff882d480e93705fa81775886fe9a9e8f88a9a9b6ce15edbf60d007b345ac81,Masculino,42,Cundinamarca,5,2019-12-06 10:37:49.791539-05,,Ciudad
437,0fe66628-4898-4089-9609-acb5dc9b0a13,6523946ef8b4c20055323788ce88cd985167b482692428439b5d82db884454587eb9eb481d9c21244a4f5117c4c80c7992125214bb0cea568fb083888d57ae2c,Masculino,2,Fuera de Colombia,5,2019-12-06 11:05:54.148046-05,,---
439,05e78397-9c58-4c1f-9e58-1e47f3fbde97,0de87fc18b0c6fffb4d9089bcf418ef729abc086906934bb97f068390543287a2497442a073abe7b958042d48e2608afb0289886dc7e9256ff52319bdbbb7bfb,Masculino,27,Fuera de Colombia,1,2019-12-06 11:15:43.327831-05,,---
443,e9f066d4-77e8-4a5e-ac2d-c80ce57290e1,d078d3c7e6623d528f545070f4405ffee0dcae9ce30f6762afba6408a2afa0c8a362ebda70ffa12e07f59522dbc4f21b3ea33d86a8b54c83b8a1d64b26e3117f,Femenino,25,Bogotá D.C.,1,2019-12-06 11:40:17.150034-05,,Ciudad
445,62dc7995-2f8b-40be-83d7-548743ba75ce,7ef321a4ba00e7068df5ab64069afaf17dff285f591d632cb6b8f6dadf010d3b80536f81b8c01f1a1f20d3d588cca9281378b601c308828ed3b98633aa929b9b,Femenino,32,Fuera de Colombia,6,2019-12-06 11:59:36.161243-05,,---
447,11639e73-49e8-4702-b7f8-00b0a5b8160b,89fdb80f8a9cc089f5ee7f55bb982bc7d048d56a2eed6466bf528f71d282ebbc15dbdf1efb9642fd1efee622c8231e3aafc3ea2904bcae527f9b865c9b3b277f,Masculino,70,Tolima,5,2019-12-06 12:16:48.857757-05,,Centro Urbano
449,22cdb5b4-1306-4cb1-983e-89f1d35eecae,dfa4d0276cf243f60e7689bd954d9ea212add1eeae8d1f39aeb594f8893fa35666a2b1ea2a3bbb60211d058d26c7f9a53dcc35bdcb3bda55e8712e3dcec0fa61,Femenino,62,Caldas,10,2019-12-06 12:25:17.01862-05,,Ciudad
450,9b62be51-b797-4428-b700-4e91c5e46a01,a4c6fec46002098e9973cdda3252e578226304f4c6194354b616d869633c2bce7b4378dca69648f96a5468b1cc1179496db7b426b131774e8a126a7af330445d,Femenino,50,Bogotá D.C.,3,2019-12-06 12:28:51.605181-05,,Centro Urbano
452,507a51d1-25ab-4600-932e-3c11a639980c,329ac78dc93fc6cac077da114d98600d66b61ad31c12b67bb1ec08457c94253f5d636d49feee29570c2a19488f96d9c5b0b5d02734e4478525efd88fe2c0dcf4,Femenino,46,Valle del Cauca,10,2019-12-06 12:44:10.054892-05,,Ciudad
453,8850ee73-3005-4a19-8ade-ab0ca3e7421c,1f56f485243b4d48ac573f28127a2ce1f3a672b4e71324a4f2140c2eff42f18ea456af651d57873a1a14d5ed2e7b4e8508c373820be2c9f43bb7b50020ac5fac,Femenino,57,Casanare,5,2019-12-06 12:58:00.149542-05,,Ciudad
454,4ef967ea-ff89-4048-ad78-362c8c0cacc1,034eecde77917f9d5210b4a385933ed28eeda425f8da009315f1d34718c7cc0d7dd85093c8fcf132619ca0c383d5107ece3e75f08bdb0f0a42bd8fb5ea3c575d,Masculino,37,Antioquia,5,2019-12-06 13:04:40.290925-05,,Ciudad
459,89a6b451-971e-4d9f-b6ab-faac8bfafb47,ab113b7382531e9c2b0d2b779c518b710f7447853e28199cf94532fad87279b5f32b70a90fbe64b948a1750a8a4a8aa042f254af17b7a0a5b991f7a9bd3b0985,Masculino,57,Bogotá D.C.,5,2019-12-06 13:21:23.753226-05,,Ciudad
462,7a3b2207-5293-4634-b984-e535120287f8,1175560a239a9097e3d31806013ad3c6bc9dab31afe13c5fc9ad595e21f3755d4fea76cccfa4a94e61be7722c3b7d0a49fec4d725bea2f171c53819edbdeabe0,Masculino,30,Bogotá D.C.,5,2019-12-06 13:30:24.446418-05,,Ciudad
464,809a7ddb-479c-48ed-8f5b-a8e152a515cc,1f6343d388001afc11abec6921a14c2b8e2ac49ee823ac7ac078b2bf823a32ec799cb5d73e656a5d9617151cab6fc3bd6adfa5f6a0226da1a00e1204eb76549b,Masculino,60,Cesar,2,2019-12-06 13:43:09.103202-05,,Ciudad
469,6b9ca474-f941-4dc9-94af-4611e90b3f77,531152c42b4d64eb0c2b72209f39f396f1c864068c6907969ad68ad20976cbd3af37fe3c223e1412e4c7983fa4f6c8d4f3be17b2e3108d6864b4f17fc46206b1,Masculino,35,Huila,5,2019-12-06 14:39:12.831861-05,,Ciudad
472,459cb279-645b-443a-a1a2-6c5d58ce23a7,fa794575f3daa85da75f6848f32676bab7f5149370c92f84e1ea33c9d06fb129ee3e35264ce7bf01c6bad5d7f26d707aa7a098dee1775f3b93a122fb09082b8b,Masculino,25,Bogotá D.C.,4,2019-12-06 15:17:34.337146-05,,Ciudad
475,eb03be4b-51aa-4b1a-9616-56d50d8ceba8,cca2c8806d8c32e036e2becd904d775829301e7931b9d2a94c63e9ab00bdb4a011305bce2836c0f6c97e2864c4a9fdc29603b3ec4419913f1d58a7aa46cbb6b6,Masculino,39,Bogotá D.C.,5,2019-12-06 16:19:38.904879-05,,Ciudad
476,f958399e-f93b-4b57-ab57-8abd19641535,ee04df24b5af4f6355a5f5f4416c3c45528303b5e82b46ab1ddcef8a8f6dc8a310397a213de21933e6e94dbab28277466a09834d38a65e3f1250b9cd26a3070d,Femenino,32,Bogotá D.C.,5,2019-12-06 16:23:57.690436-05,,Ciudad
477,4b93c7d5-d5a8-4091-bb43-4ce40221e6c8,825179b004b1d84704058980fef7db6ca28ea3d7e108f7d96e3479979014e91ffc6d8f696fa03f5b7d89841fe3c33446fa540764366dc478d05f9d6adcbd352d,Masculino,50,Caldas,5,2019-12-06 16:26:39.711761-05,,Rural
479,fbfa5a77-b6c7-48d8-bad7-266f1e10a4ec,cea3336de6069ed85ef2aaa22e25dfb2857a26c5fdc96ad2ced19eeaef3d248f7e1e3a1a48caf3a359aad4189b6b5bac5ee439af3e3797d64e8728b0cec1959d,Masculino,55,Bogotá D.C.,2,2019-12-06 16:34:25.010801-05,,Ciudad
484,7128eb50-4db4-4f49-9f1c-1d4c524409a6,6267390102939429ddb24a878c13d80cd70a404bf13729f3daab1f050daecdfa7b4720b3678e1f4a1a972bebd2c415da695f0919d1047401b0f815e97844aaf9,Masculino,31,Antioquia,3,2019-12-06 17:44:41.183198-05,,Rural
485,c398d259-605d-44a6-8e4c-1c18b45d507d,ae4c88102c89245eca565d6d19935589d4159ea1a38b0c7c5a5cf41671b8ff6cee42d51a39080848e8aa64bedc27672d62134f95ebb7c357f4d2d15257b16f14,Femenino,60,Fuera de Colombia,6,2019-12-06 17:50:46.439375-05,,---
486,51119801-9120-41ee-adaa-9ee7ab8d6913,9acaf6a3a7861af1ea057c56e8482695c04b789f5442762a026941ea7b40e49827359f90b3cd09a1c284f4cc776a4d796c8faca7711fae90e88ab33b920d3c9e,Masculino,58,Bogotá D.C.,5,2019-12-06 17:51:18.974313-05,,Ciudad
414,fc4244f5-8ffc-4d24-b8c0-0591af369001,319775324bf3e76647e6370811d9894f6317322e50c67edacafda9e762f7708ef3224205874fd3bd66e0a8a2884bccf5cf2f7cf9a9e91fdf2ccc292a94dd0e57,Femenino,72,Cundinamarca,4,2019-12-06 08:40:24.438895-05,,Ciudad
415,3d12f7a4-a986-4c78-812f-090111f4e45a,2a6c729ec52261df26d1970a599dcc4d2e01847d64f177b500e354d5859e2a65cfc094d901b738e9950e5c90b1c54a05a2e2efdec8cd4bef1de81cf09b76a68a,Femenino,51,Cundinamarca,5,2019-12-06 08:41:21.949197-05,,Ciudad
416,a5b2103d-5ff3-431e-9415-7bd1600e964c,0ade7a93c606066e65f5398459c8176bea376df3e871c2f3b3775e7d0153c26773513dbbb408a274320774e771160dc20211f6c5a2025da833ee8f751ed859f2,Femenino,59,Bogotá D.C.,6,2019-12-06 08:47:20.553657-05,,Ciudad
418,100ef44e-3aae-46fd-8633-1bed22b2720a,966c9bfee1d4928d2290f32bc093d67d76c2e7475fc72d3a11f561305bd4fe93a76f83fe78d95a18c2aeef33e904012505d50b19995dedcaa4e5d2cac0e07b33,Masculino,34,Cauca,5,2019-12-06 08:50:42.859677-05,,Rural
419,b6fa16d6-594c-41df-94e6-570529f00cc9,9171115f535aae399a3b8519fc261446db8727da22283037a99611224c3349b99e76eb16e6d2f103967885a8f171d44cc56329b3f9dd5963d07387e082bee2c7,Femenino,59,Antioquia,5,2019-12-06 08:54:54.031925-05,,Rural
427,02126560-8b50-48b5-b259-2744f24c5cc7,35288072a340fd1603a72a1787239689c5022031426bee43814d0c8684433344d98fe00d745d186df1f978140a67759d1040669aaa03592e0b01b81faf11917e,Femenino,33,Cundinamarca,5,2019-12-06 09:53:41.571561-05,,Ciudad
433,bbcc1bb1-6625-4a43-9766-4b3427d9d3cb,772e5a92982e51affbc93c81f02fbf385bd1342d5adb983c982cf29992f3b246564324e5b4344f4300caeb26f35394cfb585f8947c68810db42e9b55fc37bbbf,Masculino,48,Quindío,4,2019-12-06 10:45:42.768458-05,,Ciudad
434,b58b3c2a-b70d-45dd-a6c7-6f57eacc67c8,95d454bf2019dafcdecf7934e736616d371d6d1669445c3c766a01620b4d3bf1b155b34250705857400628babd3ad0fa47c3fbdcc9f352770aa834e96ed39405,Femenino,52,Valle del Cauca,4,2019-12-06 10:48:22.321098-05,,Ciudad
441,eaba8029-9fc7-48c0-bec4-7dec31f94f74,000130a0ff2b1b8b63666175bc2c46dc9c92fafae74f22230095373e54c49cbb38fb05770d4e44729c892373b72d0fb2b9beda6c02be7ce349b0e0ee58600453,Masculino,25,Bogotá D.C.,5,2019-12-06 11:32:09.731817-05,,Ciudad
442,60fd7f26-6f2b-43e0-b6cf-dd1ed5bfb97a,53601be21f17e73600595ba22940330086a49c968e46dd91896c8b05d5c6e4fec5f556801534dc930c0177ac70ace9acaaaa8a2ddd16ffce1c00120726628f04,Femenino,62,Magdalena,2,2019-12-06 11:34:12.306776-05,,Centro Urbano
444,791c4905-26e8-48b8-9d8f-651ac7d2c91b,edff7352213cf8b21effde23d14d3e30918b5b8bb1e868ad4f06a777e366c4ba86b0da92091f37b3f0e7ff49c44a7d0e0f94d0e4affd39c64a9b5e33f7acf532,Femenino,42,Tolima,5,2019-12-06 11:45:36.321002-05,,Ciudad
446,30971682-573f-4450-beba-1c5f9cfffbfd,ddc4d16f8e68b34661ae805910bc856d29a6b1309216bb7adca8895838dd16764066fa4cb016a1c175ff104df7acb9922a26866d6f1268dc507058377a4d1b7b,Masculino,20,Bogotá D.C.,3,2019-12-06 12:08:16.431628-05,,Ciudad
448,f1e0a2e1-0019-4cc1-b533-6c7c36c50c2f,20db6c4a39bd286b94759053c03d9443769754892cb61dc2c76646d3ed81049883646514a97b7832ed8db5932d793699d509350dffab2f6a1ee987fd328059ac,Masculino,43,Bogotá D.C.,5,2019-12-06 12:21:57.704227-05,,Ciudad
451,680abb71-882b-4dda-9c5c-bfa23baec610,e740953482f95b91a445e6cd7727c477dc1575ef0c5ec69b17d00c3198dd65d5ca13ab5a0736e73471696aa46716350005148b11021a110bfa70631931e34357,Masculino,41,Bogotá D.C.,5,2019-12-06 12:37:27.77112-05,,Ciudad
455,43c787e8-fef4-40aa-a207-2d5b35aaa692,a8c6adadbbdce7383ce06df31c390a7ab0ec1dc9bd08976639ccc511c98f4f63b883f0002264e0d3f70f23059a7b24d7281eb590e1de6653e6920a68b9748da6,Masculino,42,Huila,3,2019-12-06 13:06:27.339367-05,,Ciudad
457,1c3ad889-8598-4b62-a144-4c88720c8001,b00a5b6843ec443eba4fd7e6842eeec8b417659ca6ba2575b13648f71ee0c44b77d603cd8f859f12e45353421d0239091339d9f74de392614792b2f066efa107,Femenino,45,Bogotá D.C.,5,2019-12-06 13:14:06.950537-05,,Ciudad
460,0d758bfe-20ca-47a4-98ca-a9037ccc9d0d,8e81fb32714872003963115b0b249e6f9a9e7816a451a91051b00ce9de8dd0d9234b2e73fb2f83fc4f59bb344cfb2a3b5ade5c7d3310ed99833f315aa94e2b29,Masculino,51,Bogotá D.C.,5,2019-12-06 13:29:43.67168-05,,Centro Urbano
466,cf972e30-09c2-4018-ac9f-cd505a0cea54,1b2fcc7b306bcf35b63d9977355c58ffc9be29805c4ff6c87b94ace92b03ba93db716d388fa4aaf38ea039c8e242fe5c46fa5c7ccb4d43c5c9f919a20017acb2,Masculino,37,Bogotá D.C.,2,2019-12-06 13:49:20.216975-05,,Ciudad
467,7b9b249c-92ad-4702-ac77-254d54126c27,539f6e64cd82e464e6ad723bcbd60647f2b51a54e782b789f27b315d7ca91292662c0600e978d1248b6d6e96bb167f279fc0b53b213abdb7d515b759541b41be,Femenino,58,Atlántico,5,2019-12-06 13:53:06.185287-05,,Ciudad
474,889dfd3b-793b-44da-aff9-0a57768125b8,af075b678f7977c6e86e78ce794c38cbbaf73f32cb3e3742e9317ae93c071611f418efd6e3a12712435f4fbd01fbdd50383c2011ca17345524d8b6d477a8038f,Femenino,63,Boyacá,5,2019-12-06 15:59:12.102877-05,,Centro Urbano
481,6a426de3-73fe-4324-a5b7-6a96ab3b080b,b2471c28915ae285f014e9e77423674cc68270d2b9b9d99598a3437da05ddab551d7dce8fc69e5621646858d19520156b4ea84c1c003ca197c7df9b5bcafe375,Femenino,61,Bogotá D.C.,4,2019-12-06 16:52:46.408134-05,,Ciudad
482,a7ed209c-cf8c-4d5a-96ed-071cc3bc55d4,3d24c66725d150a132067de307eb309c1a0a65dc79aff6625e097d0befcc802a55cb521c16e2fb2899769d187afbc90ebc9b0b239714b6cee7d9373c06c72018,Femenino,51,Valle del Cauca,0,2019-12-06 17:14:25.478471-05,,Ciudad
483,7b8fe2a0-ac34-483d-9672-9f1593bc4877,042af2e76470408af2562cb60a30a02c602431448a66d118edc8b0ecabaaba330f2f07ab144525670e8e3df08ceffa6357514e0a925c88292cd431bdea3083e2,Masculino,26,Valle del Cauca,4,2019-12-06 17:18:23.315665-05,,Ciudad
487,655b0251-4536-4d59-a843-ec7c38d34926,d2b9f72094ddc7fc3e09735a2a7e47dcea81edc75a22e90f9422336ce035fc2eb58c6a3dff7714d68a7582de3c46175312927cce9af5d0c23821c3cf0203f246,Masculino,77,Bogotá D.C.,5,2019-12-06 18:05:34.242659-05,,Ciudad
488,8be86236-43de-4b71-be3f-38f1b781155c,026ad9184c402fcaad5677e34b0b9fc7c3049839aa82b87f30841aabfd3beffb702b1157397df618237c2fe0fc5538e28b6615c33f555f3e8ce6949a5f27043b,Femenino,36,Bogotá D.C.,5,2019-12-06 18:06:34.173612-05,,Ciudad
489,c49d6794-ea32-4d09-8bf7-acf8abf11ea7,c493259f3d19cc7f6fbd21d40c31ff4795e71189e691432d061a07ea264a66f320d4bee78ff72bb67d465d0a32b6426dbc74eb1e4d1a2fb32c319c3aea772fb1,Femenino,59,Bogotá D.C.,4,2019-12-06 18:24:05.08373-05,,Ciudad
490,4d4b0801-029a-4885-a25a-20ac8e15dc91,abffc2207d021532e1f00ca6f5fe90f5be9cbdc7434a811447e5f51ff5f93c1c904577f9ac6e23d160c1e28afe185bad56226c36ea07fc3804dad04e599d5c99,Femenino,41,Bogotá D.C.,5,2019-12-06 18:56:55.369322-05,,Ciudad
491,3bd39d20-dbc1-44e9-ab63-3f506bb2c50b,80f5d9450bc6a249973cc49c2cb38fa82bd5c7906a76de96e7741ace0789d99a3aaab031ae3585db62d646d759f942993c207546798a1db02500aa0c179688be,Masculino,53,Bogotá D.C.,5,2019-12-06 20:04:35.10037-05,,Ciudad
492,db97b65b-4ac1-481e-90f7-e27257dd196a,c286078bff7d92c42fcb6cf01a442c1e435812df2a4c850ec19d729a0940b9935f235a7bc541b62047a38d112543d12b99800a8bb8af9d8df34fa470a3d3e69c,Femenino,43,Antioquia,0,2019-12-06 20:12:00.625104-05,,Ciudad
493,89daca92-5ca2-43b3-badc-078341b8e882,a5831779e52782d7946621cc9a7fa89b40c6f9caba0e82de1ebab9b0862ad8170639e230865a8fca5de7fb1870dffffd7c1f83e21976017fabd761c2bfd3b707,Femenino,45,Valle del Cauca,5,2019-12-06 20:34:43.116352-05,,Ciudad
494,f67e6b96-502e-44b2-8e75-ad54043660fd,4d98df418d7c63b01bc58747ff6a4c62fe730499af7297b242bf62ceb11e8d9b59b5a96221cb5a0efdf6ad3caec769abf967c2e7fd9cd9ab9c78f60a0ab7e06f,Masculino,52,Bogotá D.C.,5,2019-12-06 20:39:20.69252-05,,Ciudad
495,a1a76469-4e7d-4efb-8823-7abd2dba2c26,e9d35718bdf13f2436664809e577b292c34b5740bd460b20dcf03fe0d8cb7f339a865e32cdd85b3fcf196c7c4b94bca364f8232c80566381ae8be9f1690adad4,Masculino,27,Fuera de Colombia,5,2019-12-06 20:39:56.974102-05,,---
496,fcbe349a-a36e-40cc-87b8-52f5d2a5fad3,d8a159eeaa553776e54980fec78875e066f15cce364214dc74dcb061ec43a9a302b9c790fd906fbdef5fdf78acdafcf0dfb440636961519283875350c5f75824,Femenino,60,Bogotá D.C.,5,2019-12-06 21:00:13.054309-05,,Ciudad
502,d6b62394-d9d7-4e0f-86d7-d28a401babc8,d55b3aac61cdb9964411d7c5dad057b60fbbffdd73512ec2a5cd15d5650e60a4efea2f55932837950d5288c08219276b3c705939e46f8da94f1929c755e0cf5e,Masculino,63,Santander,2,2019-12-06 23:31:35.505044-05,,Centro Urbano
504,f8329831-6ad3-495d-ba00-2d98b57ce41d,a1b3910c204ba85863ad4da56dd474409d41e11d2ca9484edf96e88e0d445d51fa05b22542ff1f891bc7413a77227a9eca3306ff80005fd0c7583fd74edc2d6f,Masculino,17,Bogotá D.C.,6,2019-12-07 01:14:00.727902-05,,Ciudad
505,45fb97aa-035e-486f-818e-643f85d333b7,6546d08e17306680a3aa491e5d044014b9038a3a9a7033c7cc10f01ea19e915cbc0607a1209a1197d4685e387452023c59e16293367aa7648c6ea7dba76ed266,Masculino,40,Bogotá D.C.,3,2019-12-07 01:29:24.624478-05,,Ciudad
506,e2130607-0aca-4f0b-b1e0-5d4f41575430,e126ed9ee1f65d7c033a0b4e2cc7d2108249b9b7335caf6ea1023aac19ea185b8e188c5a1efd0e3cc3b510a0998b55f29bdd1c4233014fa0dfcfeb6e6ab6bc5f,Masculino,67,Bogotá D.C.,0,2019-12-07 06:11:33.934363-05,,Centro Urbano
507,9accd185-d544-4dab-8c64-b84122b9d4c2,ae162fe8966d97c67a8a4b6d690a0a406ec699166c59c36d3601b39b290626d13cf77c6fbc372d27390b7bdeef7c29be88aa9b9900acac01f4a13689cb6ec042,Femenino,62,Bogotá D.C.,5,2019-12-07 07:04:18.767201-05,,Ciudad
515,08148e7f-7528-407a-9360-7104ea1a40bc,6aef0cc30456d2452cc813b569de9e3cbdeb513a741a60142e87004de488073384e3840f17007e68d2ee5465effe155f9f927a8bd85c13f88ff255baa4c2276d,Masculino,30,Bogotá D.C.,2,2019-12-07 10:55:48.211403-05,,Ciudad
519,25280152-a4e5-4139-b53a-acdf2c7f506b,a73946228bbc1b98ee9754052a86d5ca615a3b0d4db86135cd29d68a7cd8fa47bb371098c4f0af185add26674e77fe6e6c6c6821db72998dbf6698303fe43395,Femenino,46,Bogotá D.C.,4,2019-12-07 11:37:12.736553-05,,Ciudad
524,d7f66a20-4fc4-406e-a7fc-35deac9e448b,2717ae9e69a532988ebbe34e1d6f5cf915115969bd1a9e491bc05dc3f86139070210c3966af2b01a42c90bcc9b33f8e9476132549b1adbbb482690505aecf199,Femenino,38,Bogotá D.C.,5,2019-12-07 13:01:07.235846-05,,Centro Urbano
525,c8542078-ec50-402f-baaf-644c4936ebad,29f737825c2bc897b4e1bdbe4d8c3c6baaa3ad515723136054a1a1a2cc137d8923644085d09e1f0f2d924385b97a22c28b4e5a1d83d522bf8eb52ec1e989ec9b,Femenino,27,Valle del Cauca,5,2019-12-07 13:10:11.443765-05,,Ciudad
526,28745dc4-6f94-41b9-a78a-e338d74f8c5c,f3bb7276a7b64c3dc977ebf8761f078dc5301fc273f857db8a067470d6fb5ce2d2536aaa372c89574a9df147824c8cda0120bb881d2e3041c10133202d00bfd4,Femenino,39,Cundinamarca,5,2019-12-07 13:42:09.369733-05,,Rural
531,de7a0eb7-d9a7-4aac-966c-74cae43a0f7a,54bd53d58ac54f5514179e53797c5ba5af5b08d57b65b0c0f6a92c26181406056fe3675f1006c46c19bfba31fbb5f2f5f54fba115e47b67b8b1a60f440e0572d,Masculino,30,Bogotá D.C.,5,2019-12-07 15:16:16.862413-05,,Ciudad
539,15b10653-704d-469c-9fd2-4ae3436fba85,f01e0f0d8644be2cfacfa1a46abac5c239ef657af5d38b6d62c0ed4bed889b81142aba7ec33b802117cfb500cd8efeb55aca723634f60d101c1829a517b22935,Femenino,53,Bogotá D.C.,4,2019-12-07 19:49:33.03745-05,,Ciudad
542,0659e097-42f4-465e-bbd3-607c8e24aa6c,3b7e4759eaecf5df129d1f924a29851b5a657533ffdbc7c47d070ba6228f284f40227e577515ea572733a56b8373ca9ef6d3ba39a2151a475773458339da5fab,Femenino,46,Bogotá D.C.,0,2019-12-07 23:06:29.725924-05,,Centro Urbano
544,3529cd41-5235-47f5-b43a-7807d687d370,783be9dd169086e664a52ace089e73e2e5473e19536bb67f156da932f27721964a4bb5833ec9d46e4a79a6f958c01275af5fd862be5e86abc851e75ddbdae66f,Masculino,19,Bogotá D.C.,3,2019-12-08 00:19:05.825617-05,,Ciudad
545,7a932ec1-dbfc-41c1-b6a5-08a591b300ac,764c670dd79d84f890c61a01bb7c11cfd59780922e6b7a52416f37c5374b6cb631531f314bb3be0e45238c642ba56a54aa22abc6addd31d1d4f4b7bd966307ff,Femenino,39,Bogotá D.C.,5,2019-12-08 00:46:11.681867-05,,Ciudad
547,580ea9fd-fe11-4f6d-b324-f13dafa0b181,37f787668bf3445a90c41486445afef09a3e367f95a00024b68d6b1527798a269b9ae5a9ce6b8800dfbe129ec44c5cc97211ea09754fd36b514f8c55d75032cd,Masculino,35,Bogotá D.C.,5,2019-12-08 07:19:34.528475-05,,Centro Urbano
553,03666531-daa2-42bc-abfa-a85a8999fbb5,c784a1c9aaed099abeefb6da04ff96f8d3affdb071ff987eed69435139ffef7c80b171ea3c5bf69907d17e99aa729e8a0d61288295d1908abefd533b0370015f,Femenino,28,Bogotá D.C.,5,2019-12-08 12:24:23.742681-05,,Centro Urbano
554,d25ecfde-8d4c-4faa-aec6-0c5d7e0ff88f,48fc6b1437eee75d6cb3011dafa60e9d209bed5ce9c9c6d2e242235874f12f9123e0e31cc0b6a76a0e78333889dc506eda6d4e609938c0aed73793e423c56303,Femenino,39,Antioquia,3,2019-12-08 18:31:06.273074-05,,Centro Urbano
555,bf30620d-c6c7-449c-b7ac-858cfe4978e3,3e9b8770fe0c82399033e264bfcb53afeac9778de639b9fe41b1380e25d141debba083c61a8806e161acf6b2da5bc68b78470c93754c792b6577ed40b51ceafd,Masculino,40,Bogotá D.C.,4,2019-12-08 18:37:24.87559-05,,Ciudad
